store,offset,size,label,source
IntelSetup,0x10A1,1,DMI Vc1 Control,Platform
IntelSetup,0x10A2,1,DMI Vcp Control,Platform
IntelSetup,0x10A3,1,DMI Vcm Control,Platform
IntelSetup,0x10A6,1,VC0 No-Snoop Configuration,Platform
IntelSetup,0x10A7,1,Max Read Comp Comb Size,Platform
IntelSetup,0x10A8,1,Problematic port,Platform
IntelSetup,0x10A9,1,DMI Allocating Write Flows,Platform
IntelSetup,0x10AA,1,PCIe Allocating Write Flows,Platform
IntelSetup,0x10AB,1,Gen3 Phase3 Loop Count,Platform
IntelSetup,0x10AE,1,Map PCIe ports to slot#,Platform
IntelSetup,0x10AF,1,Skip Halt On DMI Degradation,Platform
IntelSetup,0xBB3,1,Power down unused ports,Platform
IntelSetup,0x10B0,1,SLD WA Revision,Platform
IntelSetup,0x10B1,1,Rx Clock WA,Platform
IntelSetup,0x10B2,1,CDR Hang-Up Detector (C0 Only),Platform
IntelSetup,0x10B3,1,CTOC Pre-calibration,Platform
IntelSetup,0x10B4,1,CTOC FPLA Patch,Platform
IntelSetup,0x10B5,1,PME2ACK Timeout,Platform
IntelSetup,0xC18,1,Hide PCU Func 3,Platform
IntelSetup,0xC19,1,EN1K,Platform
IntelSetup,0xC1A,1,Dual CV IO Flow,Platform
IntelSetup,0x10B7,1,ASC response selection,Platform
IntelSetup,0x547,1,PCIE Coherent Read Partial,Platform
IntelSetup,0x548,1,PCIE Coherent Read Full,Platform
IntelSetup,0x53D,1,PCI-E Completion Timeout (Global),Platform
IntelSetup,0x53E,1,PCI-E Global Timeout Value,Platform
IntelSetup,0x549,1,PCI-E ASPM Support (Global),Platform
IntelSetup,0x54A,1,PCIE Stop & Scream Support,Platform
IntelSetup,0x54B,1,Snoop Response Hold Off,Platform
IntelSetup,0x539,1,IOU2 (IIO PCIe Port 1),Platform
IntelSetup,0x531,1,IOU0 (IIO PCIe Port 2),Platform
IntelSetup,0x535,1,IOU1 (IIO PCIe Port 3),Platform
IntelSetup,0x53F,1,PCI-E Completion Timeout,Platform
IntelSetup,0x543,1,PCI-E Completion Timeout Value,Platform
IntelSetup,0x10C1,1,No PCIe port active ECO,Platform
IntelSetup,0x1758,1,IOU0 Non-Posted Prefetch,Platform
IntelSetup,0x175C,1,IOU1 Non-Posted Prefetch,Platform
IntelSetup,0x1760,1,IOU2 Non-Posted Prefetch,Platform
IntelSetup,0x53A,1,IOU2 (IIO PCIe Port 1),Platform
IntelSetup,0x532,1,IOU0 (IIO PCIe Port 2),Platform
IntelSetup,0x536,1,IOU1 (IIO PCIe Port 3),Platform
IntelSetup,0x540,1,PCI-E Completion Timeout,Platform
IntelSetup,0x544,1,PCI-E Completion Timeout Value,Platform
IntelSetup,0x10C2,1,No PCIe port active ECO,Platform
IntelSetup,0x1759,1,IOU0 Non-Posted Prefetch,Platform
IntelSetup,0x175D,1,IOU1 Non-Posted Prefetch,Platform
IntelSetup,0x1761,1,IOU2 Non-Posted Prefetch,Platform
IntelSetup,0x53B,1,IOU2 (IIO PCIe Port 1),Platform
IntelSetup,0x533,1,IOU0 (IIO PCIe Port 2),Platform
IntelSetup,0x537,1,IOU1 (IIO PCIe Port 3),Platform
IntelSetup,0x541,1,PCI-E Completion Timeout,Platform
IntelSetup,0x545,1,PCI-E Completion Timeout Value,Platform
IntelSetup,0x10C3,1,No PCIe port active ECO,Platform
IntelSetup,0x175A,1,IOU0 Non-Posted Prefetch,Platform
IntelSetup,0x175E,1,IOU1 Non-Posted Prefetch,Platform
IntelSetup,0x1762,1,IOU2 Non-Posted Prefetch,Platform
IntelSetup,0x53C,1,IOU2 (IIO PCIe Port 1),Platform
IntelSetup,0x534,1,IOU0 (IIO PCIe Port 2),Platform
IntelSetup,0x538,1,IOU1 (IIO PCIe Port 3),Platform
IntelSetup,0x542,1,PCI-E Completion Timeout,Platform
IntelSetup,0x546,1,PCI-E Completion Timeout Value,Platform
IntelSetup,0x10C4,1,No PCIe port active ECO,Platform
IntelSetup,0x175B,1,IOU0 Non-Posted Prefetch,Platform
IntelSetup,0x175F,1,IOU1 Non-Posted Prefetch,Platform
IntelSetup,0x1763,1,IOU2 Non-Posted Prefetch,Platform
IntelSetup,0x2F2,1,TXT DPR memory setting,Platform
IntelSetup,0x2E9,1,VTd Azalea VCp Optimizations,Platform
IntelSetup,0x178C,1,InvalidId,Platform
IntelSetup,0x2EB,1,Interrupt Remapping,Platform
IntelSetup,0x2ED,1,Coherency Support (Non-Isoch),Platform
IntelSetup,0x2EE,1,Coherency Support (Isoch),Platform
IntelSetup,0x10B8,1,InvalidId,Platform
IntelSetup,0x10B9,1,InvalidId,Platform
IntelSetup,0x10BA,1,InvalidId,Platform
IntelSetup,0x10BB,1,InvalidId,Platform
IntelSetup,0x10BC,1,InvalidId,Platform
IntelSetup,0x10BD,1,InvalidId,Platform
IntelSetup,0x10BE,1,InvalidId,Platform
IntelSetup,0x10BF,1,InvalidId,Platform
IntelSetup,0xB68,1,Enable IOAT,Platform
IntelSetup,0xB69,1,No Snoop,Platform
IntelSetup,0xBAF,1,Disable TPH,Platform
IntelSetup,0xBB0,1,Relaxed Ordering,Platform
IntelSetup,0x1799,1,Apply BDX CBDMA ECO,Platform
IntelSetup,0xB6A,1,DCA,Platform
IntelSetup,0xB6E,1,DMA,Platform
IntelSetup,0xB8E,1,No Snoop,Platform
IntelSetup,0xB6F,1,DMA,Platform
IntelSetup,0xB8F,1,No Snoop,Platform
IntelSetup,0xB70,1,DMA,Platform
IntelSetup,0xB90,1,No Snoop,Platform
IntelSetup,0xB71,1,DMA,Platform
IntelSetup,0xB91,1,No Snoop,Platform
IntelSetup,0xB72,1,DMA,Platform
IntelSetup,0xB92,1,No Snoop,Platform
IntelSetup,0xB73,1,DMA,Platform
IntelSetup,0xB93,1,No Snoop,Platform
IntelSetup,0xB74,1,DMA,Platform
IntelSetup,0xB94,1,No Snoop,Platform
IntelSetup,0xB75,1,DMA,Platform
IntelSetup,0xB95,1,No Snoop,Platform
IntelSetup,0xB6B,1,DCA,Platform
IntelSetup,0xB76,1,DMA,Platform
IntelSetup,0xB96,1,No Snoop,Platform
IntelSetup,0xB77,1,DMA,Platform
IntelSetup,0xB97,1,No Snoop,Platform
IntelSetup,0xB78,1,DMA,Platform
IntelSetup,0xB98,1,No Snoop,Platform
IntelSetup,0xB79,1,DMA,Platform
IntelSetup,0xB99,1,No Snoop,Platform
IntelSetup,0xB7A,1,DMA,Platform
IntelSetup,0xB9A,1,No Snoop,Platform
IntelSetup,0xB7B,1,DMA,Platform
IntelSetup,0xB9B,1,No Snoop,Platform
IntelSetup,0xB7C,1,DMA,Platform
IntelSetup,0xB9C,1,No Snoop,Platform
IntelSetup,0xB7D,1,DMA,Platform
IntelSetup,0xB9D,1,No Snoop,Platform
IntelSetup,0xB6C,1,DCA,Platform
IntelSetup,0xB7E,1,DMA,Platform
IntelSetup,0xB9E,1,No Snoop,Platform
IntelSetup,0xB7F,1,DMA,Platform
IntelSetup,0xB9F,1,No Snoop,Platform
IntelSetup,0xB80,1,DMA,Platform
IntelSetup,0xBA0,1,No Snoop,Platform
IntelSetup,0xB81,1,DMA,Platform
IntelSetup,0xBA1,1,No Snoop,Platform
IntelSetup,0xB82,1,DMA,Platform
IntelSetup,0xBA2,1,No Snoop,Platform
IntelSetup,0xB83,1,DMA,Platform
IntelSetup,0xBA3,1,No Snoop,Platform
IntelSetup,0xB84,1,DMA,Platform
IntelSetup,0xBA4,1,No Snoop,Platform
IntelSetup,0xB85,1,DMA,Platform
IntelSetup,0xBA5,1,No Snoop,Platform
IntelSetup,0xB6D,1,DCA,Platform
IntelSetup,0xB86,1,DMA,Platform
IntelSetup,0xBA6,1,No Snoop,Platform
IntelSetup,0xB87,1,DMA,Platform
IntelSetup,0xBA7,1,No Snoop,Platform
IntelSetup,0xB88,1,DMA,Platform
IntelSetup,0xBA8,1,No Snoop,Platform
IntelSetup,0xB89,1,DMA,Platform
IntelSetup,0xBA9,1,No Snoop,Platform
IntelSetup,0xB8A,1,DMA,Platform
IntelSetup,0xBAA,1,No Snoop,Platform
IntelSetup,0xB8B,1,DMA,Platform
IntelSetup,0xBAB,1,No Snoop,Platform
IntelSetup,0xB8C,1,DMA,Platform
IntelSetup,0xBAC,1,No Snoop,Platform
IntelSetup,0xB8D,1,DMA,Platform
IntelSetup,0xBAD,1,No Snoop,Platform
IntelSetup,0x176C,1,InvalidId,Platform
IntelSetup,0x80D,1,Link Speed,Platform
IntelSetup,0x172C,1,Override Max Link Width,Platform
IntelSetup,0x865,1,PCI-E Port DeEmphasis,Platform
IntelSetup,0x5A5,1,PCI-E Port Clocking,Platform
IntelSetup,0x5D1,1,PCI-E Slot Clock Source,Platform
IntelSetup,0x5FD,1,PCI-E Port Max Payload Size,Platform
IntelSetup,0x629,1,PCI-E Port D-state,Platform
IntelSetup,0x579,1,PCI-E ASPM Support,Platform
IntelSetup,0x655,1,PCI-E Port L0s Exit Latency,Platform
IntelSetup,0x681,1,PCI-E Port L1 Exit Latency,Platform
IntelSetup,0x6AD,1,MSI,Platform
IntelSetup,0x6D9,1,PCI-E Extended Sync,Platform
IntelSetup,0x839,1,Compliance Mode,Platform
IntelSetup,0x891,1,EOI,Platform
IntelSetup,0x8BD,1,Fatal Err Over,Platform
IntelSetup,0x8E9,1,Non-Fatal Err Over,Platform
IntelSetup,0x915,1,Corr Err Over,Platform
IntelSetup,0x941,1,ACPI PME Interrupt,Platform
IntelSetup,0x96D,1,L0s Support,Platform
IntelSetup,0x9C5,1,P2P Memory Write,Platform
IntelSetup,0x9F1,1,P2P Memory Read,Platform
IntelSetup,0xA5F,1,PME to ACK,Platform
IntelSetup,0x732,1,PCI-E Port,Platform
IntelSetup,0x3FC,1,Hot Plug Capable,Platform
IntelSetup,0xC4E,1,Extra Bus Reserved,Platform
IntelSetup,0xC7B,2,Reserved Memory,Platform
IntelSetup,0xD56,1,Reseved Memory Alignment,Platform
IntelSetup,0xCD3,2,Prefetchable Memory,Platform
IntelSetup,0xD82,1,Prefetchable Memory Alignment,Platform
IntelSetup,0xD2A,1,Reserved I/O,Platform
IntelSetup,0x54E,1,PCI-E Port Link,Platform
IntelSetup,0x80E,1,Link Speed,Platform
IntelSetup,0x172D,1,Override Max Link Width,Platform
IntelSetup,0x866,1,PCI-E Port DeEmphasis,Platform
IntelSetup,0x5A6,1,PCI-E Port Clocking,Platform
IntelSetup,0x5D2,1,PCI-E Slot Clock Source,Platform
IntelSetup,0x5FE,1,PCI-E Port Max Payload Size,Platform
IntelSetup,0x62A,1,PCI-E Port D-state,Platform
IntelSetup,0x57A,1,PCI-E ASPM Support,Platform
IntelSetup,0x656,1,PCI-E Port L0s Exit Latency,Platform
IntelSetup,0x682,1,PCI-E Port L1 Exit Latency,Platform
IntelSetup,0x6AE,1,MSI,Platform
IntelSetup,0x6DA,1,PCI-E Extended Sync,Platform
IntelSetup,0x83A,1,Compliance Mode,Platform
IntelSetup,0x892,1,EOI,Platform
IntelSetup,0x8BE,1,Fatal Err Over,Platform
IntelSetup,0x8EA,1,Non-Fatal Err Over,Platform
IntelSetup,0x916,1,Corr Err Over,Platform
IntelSetup,0x942,1,ACPI PME Interrupt,Platform
IntelSetup,0x96E,1,L0s Support,Platform
IntelSetup,0x9C6,1,P2P Memory Write,Platform
IntelSetup,0x9F2,1,P2P Memory Read,Platform
IntelSetup,0xA60,1,PME to ACK,Platform
IntelSetup,0xAA2,1,HotPlug ACPI Mode,Platform
IntelSetup,0xACE,1,PM ACPI Mode,Platform
IntelSetup,0xE0E,1,Gen3 Eq Mode,Platform
IntelSetup,0xE3A,1,Gen3 Spec Mode,Platform
IntelSetup,0xE92,1,Gen3 Phase2 Mode,Platform
IntelSetup,0xEEA,1,Ph2 TxEq Precursor,Platform
IntelSetup,0xF16,1,Ph2 TxEq Cursor,Platform
IntelSetup,0xF42,1,Ph2 TxEq Postcursor,Platform
IntelSetup,0xEBE,1,Gen3 Phase3 Mode,Platform
IntelSetup,0xF6E,1,Ph3 TxEq Precursor,Platform
IntelSetup,0xF9A,1,Ph3 TxEq Cursor,Platform
IntelSetup,0xFC6,1,Ph3 TxEq Postcursor,Platform
IntelSetup,0xE66,1,Gen3 Linkup Flow,Platform
IntelSetup,0xFF2,1,Gen3 Retrain Type,Platform
IntelSetup,0x101E,1,Gen3 DN Tx Preset,Platform
IntelSetup,0x104A,1,Gen3 DN Rx Preset Hint,Platform
IntelSetup,0x1076,1,Gen3 UP Tx Preset,Platform
IntelSetup,0xBB5,1,Hide Port?,Platform
IntelSetup,0x1701,1,Pcie Ecrc,Platform
IntelSetup,0x733,1,PCI-E Port,Platform
IntelSetup,0x3FD,1,Hot Plug Capable,Platform
IntelSetup,0xC4F,1,Extra Bus Reserved,Platform
IntelSetup,0xC7D,2,Reserved Memory,Platform
IntelSetup,0xD57,1,Reseved Memory Alignment,Platform
IntelSetup,0xCD5,2,Prefetchable Memory,Platform
IntelSetup,0xD83,1,Prefetchable Memory Alignment,Platform
IntelSetup,0xD2B,1,Reserved I/O,Platform
IntelSetup,0x54F,1,PCI-E Port Link,Platform
IntelSetup,0x80F,1,Link Speed,Platform
IntelSetup,0x172E,1,Override Max Link Width,Platform
IntelSetup,0x867,1,PCI-E Port DeEmphasis,Platform
IntelSetup,0x5A7,1,PCI-E Port Clocking,Platform
IntelSetup,0x5D3,1,PCI-E Slot Clock Source,Platform
IntelSetup,0x5FF,1,PCI-E Port Max Payload Size,Platform
IntelSetup,0x62B,1,PCI-E Port D-state,Platform
IntelSetup,0x57B,1,PCI-E ASPM Support,Platform
IntelSetup,0x657,1,PCI-E Port L0s Exit Latency,Platform
IntelSetup,0x683,1,PCI-E Port L1 Exit Latency,Platform
IntelSetup,0x6AF,1,MSI,Platform
IntelSetup,0x6DB,1,PCI-E Extended Sync,Platform
IntelSetup,0x83B,1,Compliance Mode,Platform
IntelSetup,0x893,1,EOI,Platform
IntelSetup,0x8BF,1,Fatal Err Over,Platform
IntelSetup,0x8EB,1,Non-Fatal Err Over,Platform
IntelSetup,0x917,1,Corr Err Over,Platform
IntelSetup,0x943,1,ACPI PME Interrupt,Platform
IntelSetup,0x96F,1,L0s Support,Platform
IntelSetup,0x9C7,1,P2P Memory Write,Platform
IntelSetup,0x9F3,1,P2P Memory Read,Platform
IntelSetup,0xA61,1,PME to ACK,Platform
IntelSetup,0xAA3,1,HotPlug ACPI Mode,Platform
IntelSetup,0xACF,1,PM ACPI Mode,Platform
IntelSetup,0xE0F,1,Gen3 Eq Mode,Platform
IntelSetup,0xE3B,1,Gen3 Spec Mode,Platform
IntelSetup,0xE93,1,Gen3 Phase2 Mode,Platform
IntelSetup,0xEEB,1,Ph2 TxEq Precursor,Platform
IntelSetup,0xF17,1,Ph2 TxEq Cursor,Platform
IntelSetup,0xF43,1,Ph2 TxEq Postcursor,Platform
IntelSetup,0xEBF,1,Gen3 Phase3 Mode,Platform
IntelSetup,0xF6F,1,Ph3 TxEq Precursor,Platform
IntelSetup,0xF9B,1,Ph3 TxEq Cursor,Platform
IntelSetup,0xFC7,1,Ph3 TxEq Postcursor,Platform
IntelSetup,0xE67,1,Gen3 Linkup Flow,Platform
IntelSetup,0xFF3,1,Gen3 Retrain Type,Platform
IntelSetup,0x101F,1,Gen3 DN Tx Preset,Platform
IntelSetup,0x104B,1,Gen3 DN Rx Preset Hint,Platform
IntelSetup,0x1077,1,Gen3 UP Tx Preset,Platform
IntelSetup,0xBB6,1,Hide Port?,Platform
IntelSetup,0x1702,1,Pcie Ecrc,Platform
IntelSetup,0x734,1,PCI-E Port,Platform
IntelSetup,0x3FE,1,Hot Plug Capable,Platform
IntelSetup,0xC50,1,Extra Bus Reserved,Platform
IntelSetup,0xC7F,2,Reserved Memory,Platform
IntelSetup,0xD58,1,Reseved Memory Alignment,Platform
IntelSetup,0xCD7,2,Prefetchable Memory,Platform
IntelSetup,0xD84,1,Prefetchable Memory Alignment,Platform
IntelSetup,0xD2C,1,Reserved I/O,Platform
IntelSetup,0x550,1,PCI-E Port Link,Platform
IntelSetup,0x810,1,Link Speed,Platform
IntelSetup,0x172F,1,Override Max Link Width,Platform
IntelSetup,0x868,1,PCI-E Port DeEmphasis,Platform
IntelSetup,0x5A8,1,PCI-E Port Clocking,Platform
IntelSetup,0x5D4,1,PCI-E Slot Clock Source,Platform
IntelSetup,0x600,1,PCI-E Port Max Payload Size,Platform
IntelSetup,0x62C,1,PCI-E Port D-state,Platform
IntelSetup,0x57C,1,PCI-E ASPM Support,Platform
IntelSetup,0x658,1,PCI-E Port L0s Exit Latency,Platform
IntelSetup,0x684,1,PCI-E Port L1 Exit Latency,Platform
IntelSetup,0x6B0,1,MSI,Platform
IntelSetup,0x6DC,1,PCI-E Extended Sync,Platform
IntelSetup,0x83C,1,Compliance Mode,Platform
IntelSetup,0x894,1,EOI,Platform
IntelSetup,0x8C0,1,Fatal Err Over,Platform
IntelSetup,0x8EC,1,Non-Fatal Err Over,Platform
IntelSetup,0x918,1,Corr Err Over,Platform
IntelSetup,0x944,1,ACPI PME Interrupt,Platform
IntelSetup,0x970,1,L0s Support,Platform
IntelSetup,0x9C8,1,P2P Memory Write,Platform
IntelSetup,0x9F4,1,P2P Memory Read,Platform
IntelSetup,0xA62,1,PME to ACK,Platform
IntelSetup,0xAA4,1,HotPlug ACPI Mode,Platform
IntelSetup,0xAD0,1,PM ACPI Mode,Platform
IntelSetup,0xE10,1,Gen3 Eq Mode,Platform
IntelSetup,0xE3C,1,Gen3 Spec Mode,Platform
IntelSetup,0xE94,1,Gen3 Phase2 Mode,Platform
IntelSetup,0xEEC,1,Ph2 TxEq Precursor,Platform
IntelSetup,0xF18,1,Ph2 TxEq Cursor,Platform
IntelSetup,0xF44,1,Ph2 TxEq Postcursor,Platform
IntelSetup,0xEC0,1,Gen3 Phase3 Mode,Platform
IntelSetup,0xF70,1,Ph3 TxEq Precursor,Platform
IntelSetup,0xF9C,1,Ph3 TxEq Cursor,Platform
IntelSetup,0xFC8,1,Ph3 TxEq Postcursor,Platform
IntelSetup,0xE68,1,Gen3 Linkup Flow,Platform
IntelSetup,0xFF4,1,Gen3 Retrain Type,Platform
IntelSetup,0x1020,1,Gen3 DN Tx Preset,Platform
IntelSetup,0x104C,1,Gen3 DN Rx Preset Hint,Platform
IntelSetup,0x1078,1,Gen3 UP Tx Preset,Platform
IntelSetup,0xBB7,1,Hide Port?,Platform
IntelSetup,0x1703,1,Pcie Ecrc,Platform
IntelSetup,0x735,1,PCI-E Port,Platform
IntelSetup,0x3FF,1,Hot Plug Capable,Platform
IntelSetup,0xC51,1,Extra Bus Reserved,Platform
IntelSetup,0xC81,2,Reserved Memory,Platform
IntelSetup,0xD59,1,Reseved Memory Alignment,Platform
IntelSetup,0xCD9,2,Prefetchable Memory,Platform
IntelSetup,0xD85,1,Prefetchable Memory Alignment,Platform
IntelSetup,0xD2D,1,Reserved I/O,Platform
IntelSetup,0x551,1,PCI-E Port Link,Platform
IntelSetup,0x811,1,Link Speed,Platform
IntelSetup,0x1730,1,Override Max Link Width,Platform
IntelSetup,0x869,1,PCI-E Port DeEmphasis,Platform
IntelSetup,0x5A9,1,PCI-E Port Clocking,Platform
IntelSetup,0x5D5,1,PCI-E Slot Clock Source,Platform
IntelSetup,0x601,1,PCI-E Port Max Payload Size,Platform
IntelSetup,0x62D,1,PCI-E Port D-state,Platform
IntelSetup,0x57D,1,PCI-E ASPM Support,Platform
IntelSetup,0x659,1,PCI-E Port L0s Exit Latency,Platform
IntelSetup,0x685,1,PCI-E Port L1 Exit Latency,Platform
IntelSetup,0x6B1,1,MSI,Platform
IntelSetup,0x6DD,1,PCI-E Extended Sync,Platform
IntelSetup,0x83D,1,Compliance Mode,Platform
IntelSetup,0x895,1,EOI,Platform
IntelSetup,0x8C1,1,Fatal Err Over,Platform
IntelSetup,0x8ED,1,Non-Fatal Err Over,Platform
IntelSetup,0x919,1,Corr Err Over,Platform
IntelSetup,0x945,1,ACPI PME Interrupt,Platform
IntelSetup,0x971,1,L0s Support,Platform
IntelSetup,0x9C9,1,P2P Memory Write,Platform
IntelSetup,0x9F5,1,P2P Memory Read,Platform
IntelSetup,0xA63,1,PME to ACK,Platform
IntelSetup,0xAA5,1,HotPlug ACPI Mode,Platform
IntelSetup,0xAD1,1,PM ACPI Mode,Platform
IntelSetup,0xE11,1,Gen3 Eq Mode,Platform
IntelSetup,0xE3D,1,Gen3 Spec Mode,Platform
IntelSetup,0xE95,1,Gen3 Phase2 Mode,Platform
IntelSetup,0xEED,1,Ph2 TxEq Precursor,Platform
IntelSetup,0xF19,1,Ph2 TxEq Cursor,Platform
IntelSetup,0xF45,1,Ph2 TxEq Postcursor,Platform
IntelSetup,0xEC1,1,Gen3 Phase3 Mode,Platform
IntelSetup,0xF71,1,Ph3 TxEq Precursor,Platform
IntelSetup,0xF9D,1,Ph3 TxEq Cursor,Platform
IntelSetup,0xFC9,1,Ph3 TxEq Postcursor,Platform
IntelSetup,0xE69,1,Gen3 Linkup Flow,Platform
IntelSetup,0xFF5,1,Gen3 Retrain Type,Platform
IntelSetup,0x1021,1,Gen3 DN Tx Preset,Platform
IntelSetup,0x104D,1,Gen3 DN Rx Preset Hint,Platform
IntelSetup,0x1079,1,Gen3 UP Tx Preset,Platform
IntelSetup,0xBB8,1,Hide Port?,Platform
IntelSetup,0x1704,1,Pcie Ecrc,Platform
IntelSetup,0x736,1,PCI-E Port,Platform
IntelSetup,0x400,1,Hot Plug Capable,Platform
IntelSetup,0xC52,1,Extra Bus Reserved,Platform
IntelSetup,0xC83,2,Reserved Memory,Platform
IntelSetup,0xD5A,1,Reseved Memory Alignment,Platform
IntelSetup,0xCDB,2,Prefetchable Memory,Platform
IntelSetup,0xD86,1,Prefetchable Memory Alignment,Platform
IntelSetup,0xD2E,1,Reserved I/O,Platform
IntelSetup,0x552,1,PCI-E Port Link,Platform
IntelSetup,0x812,1,Link Speed,Platform
IntelSetup,0x1731,1,Override Max Link Width,Platform
IntelSetup,0x86A,1,PCI-E Port DeEmphasis,Platform
IntelSetup,0x5AA,1,PCI-E Port Clocking,Platform
IntelSetup,0x5D6,1,PCI-E Slot Clock Source,Platform
IntelSetup,0x602,1,PCI-E Port Max Payload Size,Platform
IntelSetup,0x62E,1,PCI-E Port D-state,Platform
IntelSetup,0x57E,1,PCI-E ASPM Support,Platform
IntelSetup,0x65A,1,PCI-E Port L0s Exit Latency,Platform
IntelSetup,0x686,1,PCI-E Port L1 Exit Latency,Platform
IntelSetup,0x6B2,1,MSI,Platform
IntelSetup,0x6DE,1,PCI-E Extended Sync,Platform
IntelSetup,0x83E,1,Compliance Mode,Platform
IntelSetup,0x896,1,EOI,Platform
IntelSetup,0x8C2,1,Fatal Err Over,Platform
IntelSetup,0x8EE,1,Non-Fatal Err Over,Platform
IntelSetup,0x91A,1,Corr Err Over,Platform
IntelSetup,0x946,1,ACPI PME Interrupt,Platform
IntelSetup,0x972,1,L0s Support,Platform
IntelSetup,0x9CA,1,P2P Memory Write,Platform
IntelSetup,0x9F6,1,P2P Memory Read,Platform
IntelSetup,0xA64,1,PME to ACK,Platform
IntelSetup,0xAA6,1,HotPlug ACPI Mode,Platform
IntelSetup,0xAD2,1,PM ACPI Mode,Platform
IntelSetup,0xE12,1,Gen3 Eq Mode,Platform
IntelSetup,0xE3E,1,Gen3 Spec Mode,Platform
IntelSetup,0xE96,1,Gen3 Phase2 Mode,Platform
IntelSetup,0xEEE,1,Ph2 TxEq Precursor,Platform
IntelSetup,0xF1A,1,Ph2 TxEq Cursor,Platform
IntelSetup,0xF46,1,Ph2 TxEq Postcursor,Platform
IntelSetup,0xEC2,1,Gen3 Phase3 Mode,Platform
IntelSetup,0xF72,1,Ph3 TxEq Precursor,Platform
IntelSetup,0xF9E,1,Ph3 TxEq Cursor,Platform
IntelSetup,0xFCA,1,Ph3 TxEq Postcursor,Platform
IntelSetup,0xE6A,1,Gen3 Linkup Flow,Platform
IntelSetup,0xFF6,1,Gen3 Retrain Type,Platform
IntelSetup,0x1022,1,Gen3 DN Tx Preset,Platform
IntelSetup,0x104E,1,Gen3 DN Rx Preset Hint,Platform
IntelSetup,0x107A,1,Gen3 UP Tx Preset,Platform
IntelSetup,0xBB9,1,Hide Port?,Platform
IntelSetup,0x1705,1,Pcie Ecrc,Platform
IntelSetup,0x737,1,PCI-E Port,Platform
IntelSetup,0x401,1,Hot Plug Capable,Platform
IntelSetup,0xC53,1,Extra Bus Reserved,Platform
IntelSetup,0xC85,2,Reserved Memory,Platform
IntelSetup,0xD5B,1,Reseved Memory Alignment,Platform
IntelSetup,0xCDD,2,Prefetchable Memory,Platform
IntelSetup,0xD87,1,Prefetchable Memory Alignment,Platform
IntelSetup,0xD2F,1,Reserved I/O,Platform
IntelSetup,0x553,1,PCI-E Port Link,Platform
IntelSetup,0x813,1,Link Speed,Platform
IntelSetup,0x1732,1,Override Max Link Width,Platform
IntelSetup,0x86B,1,PCI-E Port DeEmphasis,Platform
IntelSetup,0x5AB,1,PCI-E Port Clocking,Platform
IntelSetup,0x5D7,1,PCI-E Slot Clock Source,Platform
IntelSetup,0x603,1,PCI-E Port Max Payload Size,Platform
IntelSetup,0x62F,1,PCI-E Port D-state,Platform
IntelSetup,0x57F,1,PCI-E ASPM Support,Platform
IntelSetup,0x65B,1,PCI-E Port L0s Exit Latency,Platform
IntelSetup,0x687,1,PCI-E Port L1 Exit Latency,Platform
IntelSetup,0x6B3,1,MSI,Platform
IntelSetup,0x6DF,1,PCI-E Extended Sync,Platform
IntelSetup,0x83F,1,Compliance Mode,Platform
IntelSetup,0x897,1,EOI,Platform
IntelSetup,0x8C3,1,Fatal Err Over,Platform
IntelSetup,0x8EF,1,Non-Fatal Err Over,Platform
IntelSetup,0x91B,1,Corr Err Over,Platform
IntelSetup,0x947,1,ACPI PME Interrupt,Platform
IntelSetup,0x973,1,L0s Support,Platform
IntelSetup,0x9CB,1,P2P Memory Write,Platform
IntelSetup,0x9F7,1,P2P Memory Read,Platform
IntelSetup,0xA65,1,PME to ACK,Platform
IntelSetup,0xAA7,1,HotPlug ACPI Mode,Platform
IntelSetup,0xAD3,1,PM ACPI Mode,Platform
IntelSetup,0xE13,1,Gen3 Eq Mode,Platform
IntelSetup,0xE3F,1,Gen3 Spec Mode,Platform
IntelSetup,0xE97,1,Gen3 Phase2 Mode,Platform
IntelSetup,0xEEF,1,Ph2 TxEq Precursor,Platform
IntelSetup,0xF1B,1,Ph2 TxEq Cursor,Platform
IntelSetup,0xF47,1,Ph2 TxEq Postcursor,Platform
IntelSetup,0xEC3,1,Gen3 Phase3 Mode,Platform
IntelSetup,0xF73,1,Ph3 TxEq Precursor,Platform
IntelSetup,0xF9F,1,Ph3 TxEq Cursor,Platform
IntelSetup,0xFCB,1,Ph3 TxEq Postcursor,Platform
IntelSetup,0xE6B,1,Gen3 Linkup Flow,Platform
IntelSetup,0xFF7,1,Gen3 Retrain Type,Platform
IntelSetup,0x1023,1,Gen3 DN Tx Preset,Platform
IntelSetup,0x104F,1,Gen3 DN Rx Preset Hint,Platform
IntelSetup,0x107B,1,Gen3 UP Tx Preset,Platform
IntelSetup,0xBBA,1,Hide Port?,Platform
IntelSetup,0x1706,1,Pcie Ecrc,Platform
IntelSetup,0x738,1,PCI-E Port,Platform
IntelSetup,0x402,1,Hot Plug Capable,Platform
IntelSetup,0xC54,1,Extra Bus Reserved,Platform
IntelSetup,0xC87,2,Reserved Memory,Platform
IntelSetup,0xD5C,1,Reseved Memory Alignment,Platform
IntelSetup,0xCDF,2,Prefetchable Memory,Platform
IntelSetup,0xD88,1,Prefetchable Memory Alignment,Platform
IntelSetup,0xD30,1,Reserved I/O,Platform
